accuracy,std,params
0.5124685540122002,0.008437988455952448,"{'colsample_bytree': 0.506995501841981, 'eta': 0.4889203252563823, 'gamma': 0.4624443530950917, 'max_depth': 14, 'min_child_weight': 1.230877968719219, 'n_estimators': 1540.677577107036, 'reg_lambda': 0.8454705360823268, 'subsample': 0.5842212729970713}"
0.51475341549596,0.008887255870229399,"{'colsample_bytree': 0.9298465115799799, 'eta': 0.4806594871372349, 'gamma': 0.42984342742604853, 'max_depth': 7, 'min_child_weight': 1.5599901730303085, 'n_estimators': 1100.1795238728605, 'reg_lambda': 0.9642795768969157, 'subsample': 0.717201224528011}"
0.5193437686766649,0.018690835321614897,"{'colsample_bytree': 0.7054983319089027, 'eta': 0.4783179774618368, 'gamma': 0.21904638085140957, 'max_depth': 7, 'min_child_weight': 1.4121584172429171, 'n_estimators': 1173.3102959344496, 'reg_lambda': 0.6532485978763338, 'subsample': 0.6378946429226613}"
0.5219212989588297,0.00713993145045697,"{'colsample_bytree': 0.5455513835073802, 'eta': 0.47146058153679127, 'gamma': 0.326528970835432, 'max_depth': 11, 'min_child_weight': 1.474985967720867, 'n_estimators': 424.7476832970548, 'reg_lambda': 0.8316626484575643, 'subsample': 0.6773475159863256}"
0.5219372517252592,0.017749882324528468,"{'colsample_bytree': 0.6207766621393076, 'eta': 0.43453065437341054, 'gamma': 0.428228901496565, 'max_depth': 4, 'min_child_weight': 1.4248577058349534, 'n_estimators': 707.0180491591784, 'reg_lambda': 0.677658439886439, 'subsample': 0.6041511294897072}"
0.5230703167157345,0.015934480992010266,"{'colsample_bytree': 0.7295045535613149, 'eta': 0.44540250169298934, 'gamma': 0.36406779314793525, 'max_depth': 9, 'min_child_weight': 1.2069233686285374, 'n_estimators': 928.1645561944788, 'reg_lambda': 0.79087493957414, 'subsample': 0.6689687133868235}"
0.523331800962943,0.014580216892749288,"{'colsample_bytree': 0.5008369746427221, 'eta': 0.28018439099044007, 'gamma': 0.22359961701966963, 'max_depth': 10, 'min_child_weight': 1.8087936092359662, 'n_estimators': 144.02333578816913, 'reg_lambda': 0.7487129151866511, 'subsample': 0.5308846991677741}"
0.5276564765220385,0.002836932942307892,"{'colsample_bytree': 0.5906832528481848, 'eta': 0.3579312776908744, 'gamma': 0.1222764675215654, 'max_depth': 5, 'min_child_weight': 1.4815880153443366, 'n_estimators': 341.40020182984046, 'reg_lambda': 0.7698121067365254, 'subsample': 0.649063245348219}"
0.5299442651210102,0.007298416518015767,"{'colsample_bytree': 0.9646102575837493, 'eta': 0.3799273742011956, 'gamma': 0.5062279160092913, 'max_depth': 8, 'min_child_weight': 1.8304247512335334, 'n_estimators': 409.32047650056046, 'reg_lambda': 0.8876711710416348, 'subsample': 0.851928924740544}"
0.5311076124483691,0.027067729634804107,"{'colsample_bytree': 0.7926283769582307, 'eta': 0.1649775394466836, 'gamma': 0.19624875090285532, 'max_depth': 12, 'min_child_weight': 1.669571769629182, 'n_estimators': 712.2173500918952, 'reg_lambda': 0.7194450748545758, 'subsample': 0.4348094413517609}"
0.5314073087169469,0.014287316989292972,"{'colsample_bytree': 0.527112221943992, 'eta': 0.3372909081791932, 'gamma': 0.23235614242845448, 'max_depth': 10, 'min_child_weight': 1.3909400159483667, 'n_estimators': 270.63781847518027, 'reg_lambda': 0.6862460133029892, 'subsample': 0.7538418921799983}"
0.5322304257380281,0.03231518547756333,"{'colsample_bytree': 0.6416222459233483, 'eta': 0.3297745145639973, 'gamma': 0.3296539536695921, 'max_depth': 6, 'min_child_weight': 1.2263124672106467, 'n_estimators': 923.6550225949443, 'reg_lambda': 0.7469258285631539, 'subsample': 0.5818379221942286}"
0.5325221759255874,0.01737336533837301,"{'colsample_bytree': 0.7390142616851649, 'eta': 0.4080258606241437, 'gamma': 0.09902429264546331, 'max_depth': 7, 'min_child_weight': 1.6133613724280347, 'n_estimators': 549.8260406755865, 'reg_lambda': 0.7146014443857922, 'subsample': 0.6170601360182772}"
0.5325324874882609,0.005698244479259886,"{'colsample_bytree': 0.7778452401713926, 'eta': 0.171057087021388, 'gamma': 0.3381647291607895, 'max_depth': 12, 'min_child_weight': 1.2697295425172495, 'n_estimators': 1565.7477532801438, 'reg_lambda': 0.9940521107739198, 'subsample': 0.6452983869335216}"
0.5325365290411652,0.017847151901107316,"{'colsample_bytree': 0.8054521152985925, 'eta': 0.4910300468700407, 'gamma': 0.17057299287060834, 'max_depth': 9, 'min_child_weight': 1.790837750015453, 'n_estimators': 390.87000378872995, 'reg_lambda': 0.6400801641947683, 'subsample': 0.7644917844348187}"
0.5325365808161365,0.00468905758837981,"{'colsample_bytree': 0.6143314558252675, 'eta': 0.3158027450610988, 'gamma': 0.2778884011407578, 'max_depth': 7, 'min_child_weight': 1.7496450939593138, 'n_estimators': 974.3650946220713, 'reg_lambda': 0.5812696689616712, 'subsample': 0.9111277717882621}"
0.5328370781116976,0.012242727555263093,"{'colsample_bytree': 0.7260983495450835, 'eta': 0.47458560231820235, 'gamma': 0.3151599806180486, 'max_depth': 4, 'min_child_weight': 1.2020734206488195, 'n_estimators': 968.1894454887068, 'reg_lambda': 0.7106590487170164, 'subsample': 0.57627285297292}"
0.5336502359841762,0.024453598248600335,"{'colsample_bytree': 0.921014214853359, 'eta': 0.4434527261774689, 'gamma': 0.5416643785184192, 'max_depth': 6, 'min_child_weight': 1.8614083901940792, 'n_estimators': 878.2797836265279, 'reg_lambda': 0.9098206098341404, 'subsample': 0.9089549409300757}"
0.5345485250252365,0.01934891218501034,"{'colsample_bytree': 0.6616252733428081, 'eta': 0.2573105261636669, 'gamma': 0.13363885810056003, 'max_depth': 6, 'min_child_weight': 1.2470711151655287, 'n_estimators': 1483.3083853199212, 'reg_lambda': 0.6572978794818956, 'subsample': 0.5722495441947909}"
0.5347976457603314,0.0204598516719868,"{'colsample_bytree': 0.5294486662773797, 'eta': 0.17147111480818109, 'gamma': 0.10366711156343464, 'max_depth': 6, 'min_child_weight': 1.441948468049964, 'n_estimators': 1286.6933662928877, 'reg_lambda': 0.8675044079131775, 'subsample': 0.4473959681349462}"
0.5354096905546325,0.021441145570650605,"{'colsample_bytree': 0.5711342575711265, 'eta': 0.38481335270107386, 'gamma': 0.09949547927876541, 'max_depth': 8, 'min_child_weight': 1.7657359119255267, 'n_estimators': 926.5683940843404, 'reg_lambda': 0.7180935226889531, 'subsample': 0.622636193607229}"
0.5359574014505106,0.019840506101013743,"{'colsample_bytree': 0.7332510193244652, 'eta': 0.20013060418191958, 'gamma': 0.3818870757259811, 'max_depth': 14, 'min_child_weight': 1.61982548161266, 'n_estimators': 1159.5546306699841, 'reg_lambda': 0.8664741951346011, 'subsample': 0.7007495857298695}"
0.5359700642179075,0.014633184876830718,"{'colsample_bytree': 0.5835507439246096, 'eta': 0.2955372068308331, 'gamma': 0.3719186583595744, 'max_depth': 11, 'min_child_weight': 1.3196593080403747, 'n_estimators': 489.9194089985561, 'reg_lambda': 0.6970963711553104, 'subsample': 0.4800149925971738}"
0.5359860323008182,0.01747330736160465,"{'colsample_bytree': 0.7423811357617343, 'eta': 0.4626460731153309, 'gamma': 0.14769575256737996, 'max_depth': 6, 'min_child_weight': 1.2763280709930258, 'n_estimators': 1028.8306941547835, 'reg_lambda': 0.8167135689014455, 'subsample': 0.7065454307989636}"
0.5362381825197613,0.016989066903991896,"{'colsample_bytree': 0.6350400848451007, 'eta': 0.14949338096588022, 'gamma': 0.421166228944036, 'max_depth': 14, 'min_child_weight': 1.4173742185614284, 'n_estimators': 225.01677442159183, 'reg_lambda': 0.5923307177241031, 'subsample': 0.49579389271863217}"
0.5365484873449381,0.008002287742510899,"{'colsample_bytree': 0.8459243767637257, 'eta': 0.3447511409085089, 'gamma': 0.571031751382175, 'max_depth': 9, 'min_child_weight': 1.7407262674110484, 'n_estimators': 510.2841235363559, 'reg_lambda': 0.8598575761070597, 'subsample': 0.7402519806743179}"
0.537130549158894,0.011451510276201652,"{'colsample_bytree': 0.7736876778085149, 'eta': 0.24844622249886, 'gamma': 0.28420687205030365, 'max_depth': 6, 'min_child_weight': 1.9655226010191849, 'n_estimators': 1595.5682006037573, 'reg_lambda': 0.9158537083700782, 'subsample': 0.6731750437414075}"
0.5374204061848423,0.014930129947460815,"{'colsample_bytree': 0.8409338719748105, 'eta': 0.3499188700109424, 'gamma': 0.2446813056674767, 'max_depth': 9, 'min_child_weight': 1.9368221955702551, 'n_estimators': 1194.638474340982, 'reg_lambda': 0.6460125635674214, 'subsample': 0.5879149658315916}"
0.5374232156149371,0.018086879354976423,"{'colsample_bytree': 0.6516342955799737, 'eta': 0.12796571867717638, 'gamma': 0.3941958984616474, 'max_depth': 12, 'min_child_weight': 1.9227351058742363, 'n_estimators': 350.69963185870375, 'reg_lambda': 0.883089276354124, 'subsample': 0.4026218856132372}"
0.5376987183845032,0.011846584277269642,"{'colsample_bytree': 0.6352472424860331, 'eta': 0.40703224004299127, 'gamma': 0.49622533877339137, 'max_depth': 6, 'min_child_weight': 1.5246467903331178, 'n_estimators': 1227.7643621593313, 'reg_lambda': 0.943100751421806, 'subsample': 0.8996834063969604}"
0.5379906085399933,0.01786342346238007,"{'colsample_bytree': 0.6031219479346178, 'eta': 0.047630112374213246, 'gamma': 0.25479412697394155, 'max_depth': 4, 'min_child_weight': 1.550509735188555, 'n_estimators': 727.4784789604931, 'reg_lambda': 0.751296934344718, 'subsample': 0.7587827827040385}"
0.5382516534222308,0.010600993703707986,"{'colsample_bytree': 0.6247571274477566, 'eta': 0.40982328372508703, 'gamma': 0.21759295405199544, 'max_depth': 8, 'min_child_weight': 1.5137035305998785, 'n_estimators': 1070.9027883378346, 'reg_lambda': 0.7377760279757122, 'subsample': 0.8569994391017508}"
0.5385591605696238,0.012511631390290875,"{'colsample_bytree': 0.9064199186745694, 'eta': 0.31206791767981074, 'gamma': 0.1907971856990241, 'max_depth': 4, 'min_child_weight': 1.2826691380689637, 'n_estimators': 505.98553547062977, 'reg_lambda': 0.6896774376916732, 'subsample': 0.8861162440730833}"
0.5394002365191392,0.014605158875067947,"{'colsample_bytree': 0.6253553809282937, 'eta': 0.23674296814543005, 'gamma': 0.15277512366276255, 'max_depth': 11, 'min_child_weight': 1.4021315303104906, 'n_estimators': 188.36527977393268, 'reg_lambda': 0.8902849002146942, 'subsample': 0.7399561064965695}"
0.5394039646410833,0.007949822819897891,"{'colsample_bytree': 0.6430524348199401, 'eta': 0.10502692393254356, 'gamma': 0.08750715616647643, 'max_depth': 11, 'min_child_weight': 1.2882213766127752, 'n_estimators': 857.0283895327254, 'reg_lambda': 0.6003830024698996, 'subsample': 0.5560336200797098}"
0.5405288064970664,0.023059697352681874,"{'colsample_bytree': 0.6846240102580551, 'eta': 0.2997617014674482, 'gamma': 0.14065404907768914, 'max_depth': 12, 'min_child_weight': 1.3033788240392428, 'n_estimators': 750.6559541012991, 'reg_lambda': 0.7813531560946779, 'subsample': 0.6078277727830513}"
0.5405558518114459,0.008920155053423584,"{'colsample_bytree': 0.7656680083713271, 'eta': 0.26161960262459755, 'gamma': 0.39449176832402444, 'max_depth': 8, 'min_child_weight': 1.646388055523386, 'n_estimators': 832.0006162992399, 'reg_lambda': 0.9083858530768646, 'subsample': 0.7107658253760207}"
0.5411158107956783,0.019540724529160874,"{'colsample_bytree': 0.5154608122221733, 'eta': 0.22262958895165932, 'gamma': 0.005597604185081345, 'max_depth': 10, 'min_child_weight': 1.3614378979831132, 'n_estimators': 521.7920528830921, 'reg_lambda': 0.8113427457756296, 'subsample': 0.6256272026185714}"
0.5414044533779109,0.02299137750252488,"{'colsample_bytree': 0.9973501327801817, 'eta': 0.3854563502283698, 'gamma': 0.4167615088703668, 'max_depth': 7, 'min_child_weight': 1.6492888482366985, 'n_estimators': 1114.6350175214516, 'reg_lambda': 0.5994285067259341, 'subsample': 0.8683896785020551}"
0.5425866075686759,0.01851098947022681,"{'colsample_bytree': 0.8287186565824177, 'eta': 0.28192799039496497, 'gamma': 0.27053211654122256, 'max_depth': 12, 'min_child_weight': 1.71176066462065, 'n_estimators': 661.6261591563632, 'reg_lambda': 0.9679629000439246, 'subsample': 0.8961773275617765}"
0.5428735787441319,0.022976810656641467,"{'colsample_bytree': 0.7895572391028414, 'eta': 0.07808229331744111, 'gamma': 0.4464646104817517, 'max_depth': 6, 'min_child_weight': 1.9787155602602944, 'n_estimators': 132.69419541454954, 'reg_lambda': 0.7659217119387601, 'subsample': 0.9998694247865619}"
0.5431560089373455,0.01120298500394745,"{'colsample_bytree': 0.8526063810082988, 'eta': 0.18853923048205135, 'gamma': 0.01820649949559705, 'max_depth': 7, 'min_child_weight': 1.7986007854470873, 'n_estimators': 1406.2787151461353, 'reg_lambda': 0.7133331220106571, 'subsample': 0.714716096987065}"
0.5433973988591969,0.013672399562071025,"{'colsample_bytree': 0.6740942517997282, 'eta': 0.21540273376768287, 'gamma': 0.32251669245143716, 'max_depth': 9, 'min_child_weight': 1.3442418673304646, 'n_estimators': 1407.2447492070153, 'reg_lambda': 0.7370782614729124, 'subsample': 0.8022696342929948}"
0.5434347157540916,0.010223380624869542,"{'colsample_bytree': 0.5570522323396809, 'eta': 0.0954413529745014, 'gamma': 0.3576949803814301, 'max_depth': 10, 'min_child_weight': 1.5477426910596732, 'n_estimators': 596.4162418847765, 'reg_lambda': 0.7475556045750812, 'subsample': 0.42295815501132883}"
0.5437159326241432,0.013839454448795786,"{'colsample_bytree': 0.8642668038896253, 'eta': 0.21176478873054916, 'gamma': 0.033650622497855304, 'max_depth': 5, 'min_child_weight': 1.7293616335624382, 'n_estimators': 916.219269294934, 'reg_lambda': 0.8220916207953655, 'subsample': 0.6852378344555425}"
0.5442722036710993,0.026607828853282056,"{'colsample_bytree': 0.643530592829642, 'eta': 0.3691047761746937, 'gamma': 0.19561244153310176, 'max_depth': 14, 'min_child_weight': 1.209883859466766, 'n_estimators': 466.1980721881529, 'reg_lambda': 0.8660396175357616, 'subsample': 0.7549526498972133}"
0.5442906511946042,0.005092363082954117,"{'colsample_bytree': 0.8605769022286505, 'eta': 0.24723381110412102, 'gamma': 0.17218829804923055, 'max_depth': 14, 'min_child_weight': 1.3427796182953384, 'n_estimators': 1270.271852922923, 'reg_lambda': 0.7980105257060384, 'subsample': 0.7860631189264413}"
0.5445607684896202,0.011212544835596661,"{'colsample_bytree': 0.8299148753679624, 'eta': 0.08639940768615943, 'gamma': 0.0789019240029871, 'max_depth': 12, 'min_child_weight': 1.6520967647036227, 'n_estimators': 515.1277868891003, 'reg_lambda': 0.8409975498280278, 'subsample': 0.6372978476678822}"
0.5445742864418355,0.009122220551878616,"{'colsample_bytree': 0.5529844096059606, 'eta': 0.07348029039040127, 'gamma': 0.11251970204105446, 'max_depth': 4, 'min_child_weight': 1.589444297212864, 'n_estimators': 434.64596720246794, 'reg_lambda': 0.8585032580495613, 'subsample': 0.5149546798406548}"
0.544839047754459,0.014421753898778731,"{'colsample_bytree': 0.5375782574906434, 'eta': 0.3239143326825606, 'gamma': 0.0506558072973113, 'max_depth': 11, 'min_child_weight': 1.3579720091632175, 'n_estimators': 419.7734956965853, 'reg_lambda': 0.8818285359739343, 'subsample': 0.7908892978205031}"
0.5448461034139773,0.019940598283057814,"{'colsample_bytree': 0.7992205712337179, 'eta': 0.027395384447266465, 'gamma': 0.3946902033308567, 'max_depth': 8, 'min_child_weight': 1.9499757368273936, 'n_estimators': 1508.489218546655, 'reg_lambda': 0.7739633767309583, 'subsample': 0.4096008084376549}"
0.5448595931970981,0.007835072460288873,"{'colsample_bytree': 0.5627726827799686, 'eta': 0.1627954328603717, 'gamma': 0.011384145682864083, 'max_depth': 5, 'min_child_weight': 1.6908585279645767, 'n_estimators': 615.4115736356666, 'reg_lambda': 0.9261862332190797, 'subsample': 0.8368947614157992}"
0.5451527377987133,0.009592368787573895,"{'colsample_bytree': 0.87554821335636, 'eta': 0.21459109841634422, 'gamma': 0.11274261870377487, 'max_depth': 5, 'min_child_weight': 1.523681470029774, 'n_estimators': 1047.849463600677, 'reg_lambda': 0.7429280096715479, 'subsample': 0.7487537844656199}"
0.5454322585558089,0.008374329232314471,"{'colsample_bytree': 0.6751838262785391, 'eta': 0.17958462676630557, 'gamma': 0.2639768707494065, 'max_depth': 6, 'min_child_weight': 1.6808256015439262, 'n_estimators': 322.77041405155234, 'reg_lambda': 0.9830962005527787, 'subsample': 0.6516304663436773}"
0.5457114046970241,0.0139022794679386,"{'colsample_bytree': 0.5980468215176169, 'eta': 0.13815404248154037, 'gamma': 0.3015362482509314, 'max_depth': 7, 'min_child_weight': 1.523593830655371, 'n_estimators': 954.9117027945715, 'reg_lambda': 0.8276008720943853, 'subsample': 0.8021393288551791}"
0.5457237564770776,0.012066406647371495,"{'colsample_bytree': 0.6682498218971353, 'eta': 0.15196494267027919, 'gamma': 0.27033475175921406, 'max_depth': 11, 'min_child_weight': 1.763023684290701, 'n_estimators': 618.256679014107, 'reg_lambda': 0.6268985641096252, 'subsample': 0.700346893503608}"
0.5457249720818488,0.00998230183944584,"{'colsample_bytree': 0.5611343779704412, 'eta': 0.20280805883288547, 'gamma': 0.0824592874264909, 'max_depth': 7, 'min_child_weight': 1.2745374313150961, 'n_estimators': 1105.4528281467512, 'reg_lambda': 0.7447744053254067, 'subsample': 0.5996257775110595}"
0.5463070703542948,0.018664318363207862,"{'colsample_bytree': 0.6478915479935565, 'eta': 0.09501900121736068, 'gamma': 0.5434532128499187, 'max_depth': 4, 'min_child_weight': 1.8723513523649493, 'n_estimators': 1577.3080328204444, 'reg_lambda': 0.9937368679958805, 'subsample': 0.7149622693850344}"
0.5471460850051738,0.01940075382090394,"{'colsample_bytree': 0.504523085762843, 'eta': 0.06205221982944959, 'gamma': 0.2822871214261072, 'max_depth': 4, 'min_child_weight': 1.5080419253582769, 'n_estimators': 172.22701686485993, 'reg_lambda': 0.792783197245507, 'subsample': 0.713284127083458}"
0.5471555178784071,0.020606696072187302,"{'colsample_bytree': 0.7658215963382949, 'eta': 0.06977978474761808, 'gamma': 0.47045902221092506, 'max_depth': 6, 'min_child_weight': 1.4280430804365074, 'n_estimators': 1225.1040436727192, 'reg_lambda': 0.7655966987918986, 'subsample': 0.4701176541868235}"
0.5471568075814651,0.013306241877774239,"{'colsample_bytree': 0.519831591667907, 'eta': 0.14056009350472506, 'gamma': 0.06424997704416027, 'max_depth': 10, 'min_child_weight': 1.7794101871894452, 'n_estimators': 1406.7920525068996, 'reg_lambda': 0.6325984221992154, 'subsample': 0.5434541159069418}"
0.5474511325916713,0.011184712470626322,"{'colsample_bytree': 0.6891066576449472, 'eta': 0.19133685332785283, 'gamma': 0.17817193586566957, 'max_depth': 11, 'min_child_weight': 1.3187752979455805, 'n_estimators': 1345.8944682884073, 'reg_lambda': 0.8166934106281206, 'subsample': 0.6957615969700978}"
0.5477151022265081,0.0066364120630370334,"{'colsample_bytree': 0.6635174633750999, 'eta': 0.19387912527473494, 'gamma': 0.38215258199442637, 'max_depth': 9, 'min_child_weight': 1.4800058283570254, 'n_estimators': 361.004089789242, 'reg_lambda': 0.5635342388269169, 'subsample': 0.8857985083729416}"
0.5477184110251879,0.011136271289519387,"{'colsample_bytree': 0.6965556744157577, 'eta': 0.0923347485748576, 'gamma': 0.20692715583123725, 'max_depth': 11, 'min_child_weight': 1.2183877998127184, 'n_estimators': 130.4096568289076, 'reg_lambda': 0.7625291566145224, 'subsample': 0.6648186733157986}"
0.5479946618452085,0.007861504371578856,"{'colsample_bytree': 0.7060608981364725, 'eta': 0.16246404096944747, 'gamma': 0.1460304137601563, 'max_depth': 11, 'min_child_weight': 1.5670876482001805, 'n_estimators': 725.5774270431473, 'reg_lambda': 0.6684515864187736, 'subsample': 0.8619726919727941}"
0.5480028554875431,0.02016772385248806,"{'colsample_bytree': 0.7615350457505521, 'eta': 0.17762632226108072, 'gamma': 0.447250064452158, 'max_depth': 14, 'min_child_weight': 1.5626414257041832, 'n_estimators': 468.9688177781339, 'reg_lambda': 0.6478219589594483, 'subsample': 0.8531001853049974}"
0.5480196964141147,0.008641113435497972,"{'colsample_bytree': 0.8986056694801688, 'eta': 0.23418977933575288, 'gamma': 0.5912163519968884, 'max_depth': 5, 'min_child_weight': 1.5569440691456964, 'n_estimators': 1322.7504834533502, 'reg_lambda': 0.9286070028630568, 'subsample': 0.9234710774349963}"
0.5482832114282523,0.012614746895928557,"{'colsample_bytree': 0.7718036590329778, 'eta': 0.22331998215020038, 'gamma': 0.4897094096546777, 'max_depth': 11, 'min_child_weight': 1.6004957040743486, 'n_estimators': 289.7230230783457, 'reg_lambda': 0.7735929256036326, 'subsample': 0.8224277643159167}"
0.5482930825054012,0.014045790818844248,"{'colsample_bytree': 0.5755238334223706, 'eta': 0.23984138040625638, 'gamma': 0.023018695692825275, 'max_depth': 10, 'min_child_weight': 1.4594078447418959, 'n_estimators': 654.4286816182071, 'reg_lambda': 0.7420578036326773, 'subsample': 0.8326438113508909}"
0.5482939023320317,0.007543433684813737,"{'colsample_bytree': 0.7514955713646652, 'eta': 0.11957931217817208, 'gamma': 0.4076835017044304, 'max_depth': 11, 'min_child_weight': 1.945541067590225, 'n_estimators': 230.02394047269263, 'reg_lambda': 0.9434705369514802, 'subsample': 0.7285701472651867}"
0.5483164502915014,0.01865013974573185,"{'colsample_bytree': 0.8093541597203627, 'eta': 0.13665145565845482, 'gamma': 0.29101597551121366, 'max_depth': 8, 'min_child_weight': 1.5591109591196628, 'n_estimators': 923.0847920582818, 'reg_lambda': 0.9525055232777628, 'subsample': 0.7687402869440406}"
0.5488583422543905,0.007257313500253873,"{'colsample_bytree': 0.7266004410350501, 'eta': 0.06289444749976332, 'gamma': 0.19443682162999817, 'max_depth': 6, 'min_child_weight': 1.4724586234646035, 'n_estimators': 1516.4975944556654, 'reg_lambda': 0.9556619666194472, 'subsample': 0.6862877634994262}"
0.5494479013946956,0.02085369618975555,"{'colsample_bytree': 0.500428030161894, 'eta': 0.0020127237034731466, 'gamma': 0.22089381198458596, 'max_depth': 12, 'min_child_weight': 1.5722358308148467, 'n_estimators': 849.8568831861835, 'reg_lambda': 0.7297603622676425, 'subsample': 0.8529007231230769}"
0.5494482866220826,0.0183504701856971,"{'colsample_bytree': 0.6053378039337429, 'eta': 0.26755116453161204, 'gamma': 0.0685135225988793, 'max_depth': 12, 'min_child_weight': 1.263351057279668, 'n_estimators': 575.8194177570164, 'reg_lambda': 0.8359411325382782, 'subsample': 0.5822297031474316}"
0.5497302740481629,0.012226037690193068,"{'colsample_bytree': 0.9127193942496531, 'eta': 0.1311777528649003, 'gamma': 0.3124619049473162, 'max_depth': 6, 'min_child_weight': 1.2963306904208798, 'n_estimators': 998.9850922600458, 'reg_lambda': 0.7807376975274818, 'subsample': 0.9283345461707}"
0.5497713001640997,0.02613921206500672,"{'colsample_bytree': 0.7537681660970383, 'eta': 0.18138930817256568, 'gamma': 0.052188114235220184, 'max_depth': 5, 'min_child_weight': 1.6257473013715447, 'n_estimators': 430.07405415571753, 'reg_lambda': 0.9267710308241178, 'subsample': 0.7961636586921266}"
